Age,Gender,Location,Monthly_Bill,Total_Usage_GB,Churn,year,month
30,Male,Chicago,73.75,124,1,1,11
21,Male,Chicago,57.16,310,1,1,3
20,Male,Houston,98.2,376,0,0,10
27,Female,Los Angeles,90.31,119,1,0,4
65,Male,New York,39.89,426,1,0,5
22,Female,Miami,47.13,233,1,1,4
41,Female,Los Angeles,75.26,350,1,0,2
23,Male,New York,45.97,131,0,1,8
22,Female,New York,39.75,174,0,1,8
52,Female,Los Angeles,75.92,391,0,1,8
31,Female,Los Angeles,82.57,147,1,1,2
54,Male,Miami,63.97,302,1,2,0
37,Female,Miami,64.53,224,0,1,5
41,Female,Houston,43.95,242,0,1,2
48,Female,Chicago,78.11,475,1,1,10
18,Female,Chicago,63.45,270,1,1,7
70,Male,Chicago,68.24,374,1,0,4
51,Male,Los Angeles,90.04,344,1,1,10
38,Male,Houston,39.86,328,0,1,1
63,Male,Houston,71.07,423,0,2,0
56,Female,Miami,56.22,372,1,0,4
55,Female,Miami,92.05,218,0,1,4
36,Female,Miami,47.2,349,0,1,8
46,Female,New York,35.61,398,1,0,3
50,Male,Los Angeles,41.54,107,1,0,10
23,Female,Los Angeles,49.28,487,0,1,9
32,Female,Miami,94.44,487,0,1,5
66,Female,Los Angeles,85.78,490,0,0,5
67,Female,Chicago,99.99,314,0,1,3
26,Male,Los Angeles,76.83,96,1,1,11
59,Male,New York,53.52,326,0,0,3
49,Female,Houston,83.39,300,1,0,4
42,Female,Los Angeles,98.49,133,0,0,8
33,Female,Chicago,49.7,200,0,1,8
52,Male,Los Angeles,43.2,51,0,1,10
18,Female,New York,69.38,341,1,0,11
41,Male,New York,36.32,364,0,0,4
26,Male,Houston,55.48,189,0,1,8
35,Male,Chicago,55.92,410,1,0,9
25,Male,Miami,76.35,94,0,1,10
53,Female,Chicago,62.8,274,0,0,5
26,Female,Miami,92.41,102,1,0,10
69,Female,Chicago,55.63,162,1,1,11
27,Male,New York,82.18,224,1,1,6
32,Male,New York,46.75,118,0,0,2
42,Male,Miami,45.98,114,1,1,1
59,Female,Houston,59.34,381,0,1,9
47,Female,Miami,50.38,307,1,0,7
19,Female,New York,87.32,175,0,1,2
18,Female,Miami,97.51,61,0,1,3
40,Female,Miami,69.35,93,1,1,1
42,Female,New York,83.65,489,1,1,6
52,Female,New York,71.31,348,1,1,8
27,Female,Houston,52.99,96,0,0,11
23,Female,Los Angeles,91.46,260,0,1,2
68,Male,Houston,49.84,159,0,1,7
29,Male,Los Angeles,61.15,136,1,0,1
19,Female,Los Angeles,48.2,356,0,0,5
54,Female,Chicago,33.07,210,0,1,4
70,Female,Chicago,79.57,442,1,0,5
40,Male,Los Angeles,46.57,329,1,1,8
65,Male,Los Angeles,43.32,67,1,0,8
56,Female,Chicago,92.72,112,0,0,8
45,Male,New York,69.48,343,1,1,1
19,Female,Chicago,88.87,202,0,0,2
33,Male,Miami,85.79,221,1,1,11
68,Male,Miami,87.68,165,1,1,5
34,Female,Los Angeles,78.74,437,1,1,7
29,Female,Chicago,63.26,171,1,0,8
20,Male,New York,30.99,175,0,0,6
52,Female,Houston,37.84,500,1,1,6
48,Male,New York,90.63,296,1,1,8
59,Female,Houston,89.44,195,0,1,8
64,Male,Houston,86.91,284,0,0,9
65,Female,Chicago,87.05,142,1,1,7
58,Male,Miami,62.02,356,1,1,2
58,Female,Los Angeles,73.45,353,1,0,6
52,Male,Los Angeles,97.26,259,1,0,7
40,Female,Chicago,72.82,183,0,1,11
28,Male,Chicago,66.24,338,0,0,3
34,Female,Chicago,98.06,330,0,1,11
57,Male,New York,49.66,454,0,1,0
48,Female,Los Angeles,67.25,354,0,1,0
57,Female,New York,89.14,347,0,1,3
66,Female,Chicago,38.62,231,0,1,5
61,Male,New York,45.93,242,1,0,1
55,Female,New York,52.67,121,1,0,7
50,Female,Houston,75.37,378,1,0,6
46,Male,Miami,75.81,393,1,0,10
65,Female,Chicago,39.43,263,1,1,1
29,Female,Houston,54.85,274,1,0,10
25,Male,Miami,82.18,73,1,0,1
24,Female,Houston,57.17,381,1,1,7
18,Female,Los Angeles,48.47,327,0,1,9
55,Male,Houston,62.47,349,1,0,1
62,Male,Houston,92.21,353,0,1,4
23,Male,New York,39.12,55,0,1,3
68,Male,Chicago,76.41,190,0,0,2
59,Female,New York,55.86,176,0,1,4
63,Male,New York,92.11,198,1,1,0
45,Male,Los Angeles,63.95,409,0,2,0
41,Male,Miami,91.23,173,0,1,8
54,Female,Miami,52.33,270,1,1,2
40,Male,New York,68.38,111,1,1,5
49,Male,New York,81.73,146,0,1,7
58,Female,Los Angeles,34.74,150,0,2,0
25,Male,Miami,67.55,194,1,1,7
40,Male,New York,35.54,90,1,1,1
68,Male,Chicago,44.7,227,1,1,5
67,Male,Chicago,62.34,431,0,0,9
25,Male,Los Angeles,67.73,493,0,0,7
66,Female,Miami,49.74,491,0,0,7
45,Male,Miami,47.36,165,0,0,5
55,Male,Miami,63.48,491,1,1,5
21,Female,Miami,31.17,336,1,0,7
39,Female,Los Angeles,81.89,482,1,0,3
55,Male,Miami,64.43,187,1,1,2
38,Male,Miami,72.46,135,0,1,0
42,Female,Miami,63.56,279,0,2,0
18,Female,Houston,47.67,476,1,0,11
48,Female,Houston,44.16,332,0,1,2
22,Female,Los Angeles,30.12,82,1,1,11
46,Male,Houston,47.43,271,1,1,8
46,Male,Miami,91.05,360,1,1,10
24,Female,New York,73.77,197,1,1,3
57,Female,Miami,80.19,145,0,1,8
28,Male,Los Angeles,35.34,113,0,1,9
46,Male,Los Angeles,44.96,419,1,0,8
64,Male,Houston,81.13,286,0,0,8
50,Female,New York,84.83,95,1,0,1
39,Female,Miami,38.14,263,1,0,10
66,Male,New York,59.45,479,0,0,1
69,Male,Chicago,88.98,298,1,1,2
29,Male,Houston,77.32,245,1,2,0
59,Female,Chicago,81.17,379,1,1,1
46,Female,Houston,94.88,304,1,0,2
69,Female,New York,89.02,366,0,0,7
48,Female,Los Angeles,77.95,282,1,0,7
29,Male,Miami,38.1,442,1,0,9
38,Female,Houston,83.26,111,1,1,4
47,Male,Miami,77.14,362,0,0,3
20,Female,New York,77.79,448,1,2,0
33,Female,Miami,46.94,476,0,0,4
60,Female,New York,75.4,136,1,0,10
29,Male,Miami,54.21,495,0,0,5
41,Male,New York,51.5,265,0,1,3
56,Male,Chicago,41.94,205,1,0,6
65,Female,Chicago,44.6,249,0,1,8
36,Female,Chicago,44.3,494,0,0,11
69,Female,New York,36.53,424,0,1,2
61,Female,Miami,63.95,193,1,0,8
65,Male,Los Angeles,84.13,484,1,0,3
50,Male,Los Angeles,41.65,419,0,0,10
29,Female,Houston,92.93,432,1,0,8
65,Male,New York,83.73,94,0,0,2
42,Male,Los Angeles,47.16,429,0,1,1
36,Male,Los Angeles,34.67,475,0,1,2
25,Female,Chicago,92.9,250,0,0,11
62,Female,Los Angeles,65.88,473,1,0,10
44,Female,Los Angeles,80.94,244,0,1,9
58,Female,Miami,68.63,149,0,0,8
40,Male,Miami,83.94,99,1,0,6
67,Female,New York,39.17,383,1,1,0
48,Male,Chicago,49.97,336,0,0,1
45,Female,New York,91.1,267,0,1,3
56,Female,New York,95.97,347,1,1,1
39,Male,Houston,94.06,120,0,0,4
52,Male,Chicago,54.12,465,1,1,4
20,Male,Houston,94.44,201,1,0,11
37,Male,Los Angeles,48.64,381,1,0,3
38,Female,New York,32.11,461,1,1,10
46,Male,New York,68.57,258,0,0,5
44,Male,Houston,77.46,92,0,0,1
52,Female,Chicago,38.42,437,0,1,5
18,Female,Houston,86.22,106,1,0,5
37,Female,Los Angeles,97.86,288,1,1,8
48,Male,Miami,48.91,458,0,1,5
67,Male,New York,96.69,141,1,0,10
46,Female,Chicago,74.89,68,0,0,2
50,Female,Chicago,78.78,262,1,0,2
57,Male,Houston,96.18,116,0,1,3
65,Male,New York,73.29,237,0,1,0
22,Male,Los Angeles,51.0,399,0,1,6
57,Female,New York,62.1,300,1,1,0
60,Male,Houston,34.56,285,1,1,3
31,Male,Houston,83.48,467,0,0,7
63,Female,Los Angeles,88.21,321,0,0,4
24,Male,New York,66.72,282,0,0,8
43,Male,Chicago,64.86,171,0,1,5
36,Male,Chicago,63.01,347,0,0,2
29,Male,Chicago,51.0,358,0,0,7
64,Male,Miami,31.34,254,1,0,6
28,Female,New York,91.96,330,1,0,5
47,Male,New York,99.46,298,0,0,6
50,Female,New York,45.85,111,1,0,9
52,Female,New York,88.67,475,0,0,8
50,Male,Miami,93.55,88,1,0,3
54,Male,Los Angeles,60.7,356,0,1,7
28,Female,Miami,40.39,432,0,1,10
26,Female,Houston,41.22,266,1,2,0
45,Male,Los Angeles,81.11,397,0,0,7
21,Female,Chicago,88.62,280,1,0,8
54,Male,New York,64.78,459,0,1,7
47,Female,Chicago,37.99,485,0,0,8
70,Female,Chicago,93.29,414,0,0,9
68,Female,Chicago,50.2,73,1,1,1
49,Female,Houston,45.98,111,1,0,6
63,Male,New York,74.82,496,0,0,8
18,Female,Houston,48.3,489,0,1,1
59,Female,Miami,72.3,436,1,0,6
52,Female,Miami,93.4,240,0,0,9
27,Male,Houston,50.49,197,1,1,8
27,Male,New York,98.82,332,0,1,4
32,Female,Chicago,53.93,141,1,1,11
54,Female,Houston,81.62,245,1,1,0
66,Female,Miami,95.32,188,0,1,4
20,Male,Houston,91.37,284,0,1,3
52,Female,Miami,80.61,476,0,1,8
21,Female,Chicago,68.03,494,1,1,10
20,Male,Chicago,86.21,318,0,1,11
59,Male,Houston,73.61,216,0,0,4
33,Male,New York,63.93,156,1,0,11
56,Male,Chicago,49.6,447,1,1,8
39,Female,Houston,93.26,254,1,1,9
51,Female,Houston,31.33,85,1,1,9
39,Female,Miami,72.55,277,1,0,9
42,Male,New York,89.96,110,1,0,3
31,Female,New York,87.71,335,1,0,5
59,Female,Los Angeles,35.23,419,1,1,5
67,Female,Chicago,83.05,380,0,0,1
46,Male,Miami,94.17,471,1,1,2
22,Female,Chicago,54.44,79,0,1,9
54,Female,Miami,94.36,146,1,0,8
33,Female,New York,45.93,151,1,0,9
20,Female,New York,97.38,431,0,0,3
53,Female,Los Angeles,67.02,177,0,1,3
19,Male,Chicago,91.09,161,0,0,8
49,Female,Miami,95.91,246,0,1,7
25,Male,Chicago,59.1,62,1,0,8
68,Female,New York,96.77,477,1,2,0
55,Male,Miami,51.62,137,0,1,7
55,Female,New York,57.46,150,0,1,0
42,Male,New York,95.19,105,0,1,2
36,Female,Los Angeles,35.06,165,1,0,2
32,Female,Houston,35.6,140,1,1,7
70,Male,Los Angeles,45.09,178,0,0,2
21,Female,New York,34.49,339,0,0,5
36,Male,Chicago,33.0,231,0,0,9
23,Female,Los Angeles,75.0,247,1,0,1
47,Female,Miami,65.2,130,1,1,3
20,Female,Los Angeles,95.77,338,1,1,4
62,Female,Los Angeles,70.68,346,1,0,9
21,Female,Houston,42.88,144,0,0,10
50,Male,Miami,91.65,458,1,1,3
56,Male,Los Angeles,93.36,207,0,1,9
25,Female,Houston,79.86,80,1,0,1
54,Male,Chicago,82.51,67,1,1,4
28,Female,Miami,65.08,324,1,0,3
23,Female,Houston,69.5,465,0,1,3
54,Male,New York,35.9,150,0,0,4
68,Male,Houston,87.74,133,1,1,3
56,Female,Los Angeles,93.71,460,0,0,4
34,Female,Houston,84.78,118,1,0,10
44,Female,New York,92.13,472,0,0,1
25,Male,Houston,79.12,136,1,1,8
48,Female,New York,31.9,124,0,0,7
26,Male,Miami,87.75,406,1,0,5
23,Female,New York,45.15,332,1,1,11
65,Male,Los Angeles,30.12,214,1,0,3
52,Female,Los Angeles,35.47,53,1,0,3
68,Male,Los Angeles,56.81,371,1,0,8
67,Male,Chicago,84.28,124,0,1,6
19,Male,New York,72.74,118,0,1,5
36,Male,New York,95.75,430,0,0,9
44,Male,Houston,53.53,180,1,1,1
27,Male,Houston,46.29,295,0,0,1
68,Female,Houston,67.26,314,1,0,6
38,Male,Miami,75.89,70,1,0,5
50,Male,Chicago,41.04,65,0,0,6
27,Male,Los Angeles,50.07,123,1,0,2
20,Female,Houston,49.28,410,0,0,9
41,Male,Chicago,87.33,359,1,1,3
64,Male,Houston,53.81,456,0,0,4
36,Female,Miami,81.24,98,1,0,8
22,Female,Los Angeles,34.62,179,0,0,4
58,Female,New York,48.87,59,1,1,4
50,Male,Chicago,89.74,267,1,0,11
68,Male,Los Angeles,66.76,229,0,0,8
57,Female,Chicago,74.24,250,0,1,9
60,Female,New York,52.68,459,1,1,10
33,Male,Los Angeles,70.58,359,1,0,6
63,Female,Houston,32.15,188,0,0,8
67,Male,Los Angeles,44.8,408,0,1,9
21,Male,Miami,62.8,207,0,0,1
50,Male,Miami,87.72,296,0,0,6
40,Male,Houston,44.94,130,0,1,5
20,Female,Chicago,87.77,167,0,1,3
35,Female,Miami,75.4,279,1,1,8
31,Male,Miami,54.32,412,0,1,11
57,Male,Houston,62.1,361,1,1,6
67,Male,Los Angeles,56.1,306,0,1,3
24,Female,Los Angeles,50.13,497,1,1,7
28,Male,Chicago,95.44,295,1,0,11
29,Female,Chicago,83.39,234,0,0,2
44,Female,Miami,80.58,271,1,0,10
32,Male,Los Angeles,81.31,497,0,1,9
30,Female,Los Angeles,34.47,64,1,1,11
57,Male,Houston,54.14,64,1,1,10
63,Male,Los Angeles,52.81,344,0,0,10
29,Female,New York,34.18,179,1,1,9
44,Female,New York,75.27,176,0,0,8
59,Female,New York,74.96,267,1,1,6
67,Male,Chicago,89.9,416,1,1,11
69,Male,Houston,53.21,88,1,1,2
31,Male,Chicago,50.0,491,0,1,11
47,Female,Los Angeles,93.45,126,0,0,1
68,Male,Chicago,87.43,440,1,0,1
21,Male,Houston,38.23,129,0,1,7
22,Male,Houston,50.73,178,0,1,2
66,Male,Miami,97.04,76,0,0,7
40,Female,Miami,52.36,214,1,1,10
22,Female,Los Angeles,94.0,447,1,1,5
50,Male,Los Angeles,74.11,487,1,0,10
20,Female,Houston,58.24,325,0,0,11
27,Female,New York,66.92,159,1,0,4
36,Female,Houston,57.97,237,1,0,8
70,Female,Los Angeles,83.56,346,0,1,9
21,Female,Houston,63.72,239,0,1,1
25,Male,New York,36.94,117,0,1,6
65,Female,New York,36.08,127,0,1,4
59,Male,Miami,46.4,292,0,1,10
38,Female,New York,32.96,380,1,1,2
34,Female,Los Angeles,69.01,251,1,1,0
36,Female,New York,31.59,488,1,1,9
46,Female,Miami,55.66,106,0,1,0
68,Male,Chicago,39.46,405,0,0,7
30,Female,Houston,49.36,307,0,0,6
32,Male,Miami,87.98,278,1,0,10
49,Male,Houston,84.83,291,1,1,10
47,Female,Los Angeles,30.53,215,0,0,6
33,Male,New York,39.05,169,0,0,11
23,Male,New York,58.22,138,1,1,10
54,Female,New York,81.56,119,1,0,11
69,Female,Los Angeles,45.5,303,1,1,10
27,Female,Chicago,78.76,234,1,1,5
53,Male,Los Angeles,47.24,397,1,0,8
58,Male,Houston,31.33,373,1,0,4
45,Male,Chicago,40.64,476,1,0,6
31,Female,Houston,88.43,242,1,1,0
35,Male,Miami,63.61,291,0,1,8
60,Female,New York,61.05,364,0,1,4
31,Male,Los Angeles,94.17,351,0,0,1
27,Female,New York,65.2,272,1,0,9
41,Female,Houston,57.04,91,0,0,3
58,Female,Los Angeles,71.7,483,1,1,6
39,Male,Chicago,99.71,87,1,0,10
25,Male,Chicago,78.64,258,0,0,9
31,Male,Los Angeles,69.59,391,0,0,4
52,Male,Los Angeles,51.12,456,1,0,8
28,Female,New York,46.95,190,1,1,6
66,Female,Los Angeles,82.36,436,0,0,2
24,Male,Miami,38.55,460,0,0,2
28,Female,New York,56.99,148,0,1,10
44,Female,Houston,32.89,331,0,0,7
65,Female,Los Angeles,99.54,158,1,0,5
23,Female,Houston,89.72,477,0,1,3
29,Male,Chicago,55.8,76,0,0,4
44,Male,New York,96.06,156,1,1,5
63,Female,Houston,75.07,491,0,1,8
65,Male,Houston,52.2,320,1,0,7
29,Male,New York,83.49,87,0,2,0
51,Male,Miami,49.62,442,0,0,4
54,Female,New York,56.94,85,0,1,1
26,Female,New York,35.48,210,0,0,5
39,Female,Miami,91.83,230,1,1,2
25,Male,Los Angeles,76.2,444,1,1,11
18,Female,Chicago,59.9,265,1,1,3
55,Female,Houston,72.03,57,0,1,4
22,Female,Los Angeles,45.96,214,0,1,2
25,Male,Miami,75.22,208,1,1,7
19,Male,Houston,55.92,189,0,1,10
69,Male,Miami,78.58,188,0,0,7
57,Male,New York,77.23,305,1,1,5
54,Female,New York,99.02,110,0,1,2
54,Male,Houston,66.34,473,0,2,0
26,Male,Miami,99.29,75,1,1,4
24,Female,Miami,84.96,397,0,2,0
44,Male,Los Angeles,65.28,467,0,0,3
66,Male,Houston,49.76,409,1,1,8
52,Male,Los Angeles,73.98,131,1,0,11
38,Female,New York,88.34,456,0,0,10
47,Female,New York,31.3,363,0,0,5
20,Female,Houston,80.21,64,0,0,8
27,Female,Miami,72.7,411,1,1,6
32,Male,New York,89.81,64,0,0,6
69,Male,Houston,50.51,194,1,0,4
59,Male,Chicago,39.13,138,0,1,6
45,Female,Miami,48.96,467,0,0,1
24,Male,Los Angeles,32.64,88,1,0,3
18,Female,Miami,81.64,366,0,2,0
40,Male,Los Angeles,37.99,401,0,1,0
33,Male,Los Angeles,54.78,90,0,1,8
64,Male,Chicago,89.85,195,0,0,4
41,Male,Houston,37.34,485,0,0,4
45,Male,Los Angeles,52.91,188,1,1,9
61,Male,Houston,59.58,312,0,1,4
36,Female,Los Angeles,34.92,339,0,0,1
53,Female,Houston,60.61,295,1,0,6
70,Male,New York,69.69,409,0,1,3
24,Male,Houston,96.79,150,0,1,4
70,Male,Houston,83.81,89,1,1,4
51,Male,Houston,30.94,349,1,0,11
65,Female,Houston,57.28,438,0,0,3
65,Male,Chicago,56.09,62,0,1,6
61,Male,Chicago,48.12,273,0,0,6
22,Female,Chicago,42.07,361,1,1,3
68,Female,Houston,90.72,379,0,1,7
32,Male,New York,69.73,209,0,0,1
55,Female,New York,57.46,302,1,0,6
32,Female,Houston,86.87,470,1,0,6
20,Male,Miami,87.29,150,0,1,9
64,Female,Houston,63.91,58,0,1,2
52,Male,Los Angeles,43.21,213,1,1,3
54,Male,New York,38.03,278,0,0,2
61,Female,Chicago,86.56,479,0,0,4
29,Male,Miami,59.25,356,0,2,0
24,Male,Houston,38.77,322,0,1,4
29,Male,Chicago,61.66,71,0,1,10
67,Female,Miami,79.79,336,1,1,1
32,Male,Houston,66.38,452,1,1,8
50,Female,Houston,61.5,382,0,0,5
38,Female,Los Angeles,71.91,94,1,1,11
53,Male,Chicago,91.01,402,1,2,0
27,Female,Houston,86.41,211,0,1,4
44,Female,Miami,52.52,314,1,1,8
46,Female,Chicago,78.48,260,1,0,9
29,Male,New York,99.57,362,1,0,6
52,Male,New York,70.91,119,0,1,7
18,Male,Chicago,86.02,156,0,1,5
37,Male,Houston,47.95,51,0,1,4
61,Male,Miami,47.25,122,0,0,1
39,Male,New York,48.51,330,1,1,4
58,Male,Miami,86.24,280,1,0,9
54,Male,Houston,43.48,453,1,0,1
45,Female,Miami,57.4,285,0,0,7
19,Female,Los Angeles,68.52,377,0,2,0
35,Male,Chicago,87.44,158,0,1,1
61,Female,Los Angeles,43.49,88,0,1,5
39,Male,Los Angeles,87.82,68,1,0,9
30,Male,Miami,47.02,498,0,1,0
24,Female,Los Angeles,56.69,476,0,1,9
51,Female,Chicago,38.71,148,1,1,2
40,Male,Miami,77.15,256,1,0,1
41,Male,Houston,39.16,75,0,0,9
50,Male,Houston,80.47,481,0,0,9
50,Male,Miami,96.65,476,1,0,10
40,Female,Los Angeles,39.76,278,1,1,11
21,Female,New York,44.61,436,1,2,0
59,Male,Chicago,38.94,113,0,0,11
27,Female,New York,30.13,404,1,1,3
46,Female,New York,33.74,277,0,0,3
57,Male,Houston,75.5,349,0,1,8
23,Male,Los Angeles,58.33,380,0,0,10
30,Female,Los Angeles,75.67,150,1,1,7
47,Male,New York,73.68,195,1,0,3
69,Male,New York,89.3,153,1,0,1
28,Female,Houston,63.65,273,1,1,0
21,Male,Houston,30.72,318,1,1,0
38,Female,Chicago,75.48,460,0,0,3
40,Female,Miami,41.17,390,0,0,3
58,Female,Chicago,48.0,261,0,1,3
65,Male,Miami,32.94,376,1,0,7
61,Female,New York,64.55,217,0,1,2
60,Male,Houston,82.54,397,0,1,1
29,Female,Miami,50.12,131,0,0,7
62,Female,Miami,37.26,460,1,0,10
57,Female,Los Angeles,42.96,122,1,0,3
69,Female,New York,88.33,428,0,1,10
22,Male,Los Angeles,85.5,388,1,1,9
25,Male,Chicago,45.5,468,0,1,6
57,Female,Chicago,38.6,170,0,1,11
19,Female,Houston,32.07,452,1,1,9
23,Male,Chicago,72.26,62,1,1,8
50,Male,Miami,70.46,492,0,1,10
62,Male,Miami,46.44,223,1,1,6
50,Male,Los Angeles,38.61,306,0,0,11
36,Female,Miami,51.73,467,0,1,3
33,Male,New York,78.02,430,1,0,9
46,Male,Houston,40.13,50,1,1,5
25,Male,Chicago,51.56,124,1,1,6
20,Female,Los Angeles,63.72,92,1,1,9
54,Female,Chicago,73.53,499,0,1,5
41,Male,Houston,47.89,288,0,0,10
44,Female,Miami,49.68,487,1,1,1
58,Male,Chicago,77.1,93,1,1,2
42,Female,New York,66.59,123,1,0,8
21,Female,Houston,46.46,475,0,1,2
69,Male,Chicago,50.69,477,1,0,5
56,Female,New York,91.34,451,1,0,6
29,Male,Chicago,32.86,412,1,1,8
47,Female,Houston,92.49,105,1,0,2
65,Male,Miami,41.78,354,0,0,4
39,Female,New York,69.4,99,1,1,3
65,Male,Chicago,40.89,92,1,1,8
42,Male,Miami,94.15,207,0,1,11
36,Female,Los Angeles,73.35,440,0,1,0
27,Male,Chicago,77.32,237,1,1,11
25,Female,Miami,55.83,157,1,1,7
50,Female,Chicago,76.92,298,0,1,2
49,Female,Houston,72.91,105,1,0,6
47,Female,Los Angeles,93.86,322,1,0,9
23,Female,Chicago,46.2,445,0,1,6
58,Female,Los Angeles,98.5,420,1,1,1
64,Male,New York,88.27,187,0,1,11
23,Male,Houston,50.33,417,0,1,5
45,Female,Los Angeles,56.5,476,0,1,7
31,Female,Miami,82.66,117,1,1,6
58,Male,New York,30.92,208,0,1,2
43,Male,New York,58.82,66,1,1,5
25,Male,Houston,97.39,486,0,1,5
29,Male,Houston,77.16,149,0,1,3
34,Female,Miami,89.76,165,0,1,2
55,Female,New York,89.14,313,0,0,2
62,Female,Miami,64.02,341,1,2,0
35,Male,Miami,65.49,256,0,0,2
31,Male,Los Angeles,58.6,179,0,1,9
36,Female,Houston,46.38,172,0,1,8
59,Female,New York,94.75,96,0,0,8
30,Male,New York,59.07,462,0,0,3
29,Female,Los Angeles,67.28,326,0,1,6
60,Female,Houston,52.28,429,0,1,3
51,Male,Los Angeles,38.26,65,1,0,11
53,Female,Miami,72.04,110,1,0,10
32,Male,Chicago,93.23,286,1,1,7
56,Female,Los Angeles,99.55,451,1,0,6
29,Female,Miami,70.4,320,1,0,2
62,Female,Miami,42.21,300,1,0,7
53,Male,Miami,57.8,55,0,0,5
61,Female,New York,69.07,483,0,1,1
36,Male,Chicago,68.58,342,0,1,2
51,Male,Houston,72.11,180,0,0,3
48,Male,Miami,34.17,346,1,0,4
56,Female,Chicago,65.67,143,0,1,9
53,Female,Los Angeles,32.3,428,0,0,7
56,Male,New York,82.45,287,0,1,6
43,Female,Los Angeles,42.1,409,1,2,0
46,Female,Chicago,30.58,295,0,0,9
24,Male,Chicago,72.87,431,1,1,10
36,Female,New York,63.72,214,1,1,3
68,Male,Miami,93.03,212,1,1,5
39,Male,New York,58.77,422,0,1,1
59,Male,Miami,49.95,430,1,1,10
28,Male,Los Angeles,39.63,373,0,0,9
44,Female,Houston,57.55,185,1,0,2
70,Female,Chicago,57.51,177,1,1,4
67,Male,Houston,42.6,348,1,0,5
39,Female,New York,36.29,117,1,1,2
23,Male,Miami,70.48,70,1,1,7
51,Female,Los Angeles,91.37,278,0,0,8
47,Male,Houston,35.47,331,1,1,7
19,Male,Los Angeles,33.02,441,0,0,2
44,Female,Houston,43.01,318,0,0,10
24,Female,New York,84.45,357,0,0,9
49,Male,Houston,31.07,106,0,0,3
65,Male,Chicago,89.32,427,0,1,8
53,Male,Houston,31.78,251,0,2,0
20,Female,Houston,45.32,108,1,0,1
60,Male,Chicago,44.89,76,0,1,7
68,Female,New York,60.21,52,1,1,1
25,Male,Los Angeles,77.42,54,0,1,10
66,Female,Los Angeles,92.12,72,0,1,5
34,Female,Houston,76.9,206,1,1,7
21,Male,Houston,44.33,112,0,0,10
39,Male,Houston,67.23,91,1,0,6
33,Male,Chicago,77.33,341,1,1,10
68,Male,Miami,99.2,459,0,0,3
56,Female,Houston,41.34,97,0,1,4
61,Male,Los Angeles,50.97,188,0,0,8
70,Female,Miami,56.93,340,0,1,7
60,Female,Houston,55.02,216,0,1,8
47,Female,Chicago,49.67,183,1,0,7
31,Male,Houston,50.63,285,0,1,7
51,Female,New York,59.49,389,1,0,9
39,Male,Houston,63.86,181,0,1,6
38,Female,New York,68.83,419,1,0,1
54,Female,Chicago,37.71,347,1,2,0
50,Female,New York,98.06,276,1,0,4
35,Male,New York,64.36,405,0,1,3
40,Female,Los Angeles,66.0,202,0,0,6
19,Male,Miami,59.96,376,0,1,9
30,Female,Miami,54.05,222,0,0,11
36,Male,Miami,83.33,75,0,1,5
60,Female,Houston,61.87,169,1,0,7
69,Female,Miami,55.82,380,0,1,0
31,Male,Chicago,45.66,90,1,0,8
62,Female,Chicago,78.61,210,1,0,8
48,Female,Los Angeles,53.04,192,0,1,1
29,Female,Miami,33.13,189,0,1,6
38,Female,New York,84.51,452,1,0,8
31,Male,Miami,91.61,386,1,0,6
46,Female,New York,74.34,162,0,0,11
27,Female,Chicago,68.85,187,0,1,11
56,Male,Los Angeles,49.97,421,1,1,4
54,Male,Chicago,73.83,420,1,1,10
42,Female,Miami,79.03,87,1,0,4
45,Female,Miami,54.09,285,0,1,9
35,Male,Chicago,89.3,224,1,0,6
53,Male,Chicago,47.87,186,1,0,2
57,Female,New York,48.98,373,1,0,3
42,Female,Chicago,80.37,138,1,0,11
42,Male,New York,82.37,185,1,0,7
35,Female,Los Angeles,98.89,133,1,1,6
31,Female,Los Angeles,74.99,98,1,1,1
60,Female,Los Angeles,45.07,231,1,1,10
26,Female,New York,60.39,292,1,0,3
37,Female,New York,93.49,92,1,0,7
66,Male,Miami,39.08,134,1,1,4
25,Male,Los Angeles,73.72,144,0,0,8
27,Male,Chicago,40.92,237,1,0,6
47,Female,Miami,98.33,186,1,0,3
66,Female,Houston,62.88,351,1,1,9
63,Male,Chicago,32.41,275,1,1,4
47,Male,New York,74.74,88,1,0,2
19,Female,Los Angeles,88.17,129,0,0,9
44,Female,Chicago,48.24,64,0,0,11
30,Male,Houston,31.12,84,0,1,1
26,Female,Chicago,40.08,199,1,1,11
41,Male,Miami,36.89,57,0,1,6
48,Male,New York,76.51,309,0,0,8
35,Female,Houston,83.07,226,0,1,3
21,Female,Chicago,73.44,177,1,1,11
21,Female,Miami,74.56,198,0,1,11
39,Female,Miami,88.63,80,1,1,11
47,Female,Los Angeles,80.51,234,0,2,0
35,Male,Miami,44.82,233,1,1,3
32,Female,Chicago,51.58,107,1,1,3
58,Male,Los Angeles,59.33,129,0,1,7
37,Female,Miami,65.85,77,0,2,0
24,Female,New York,64.8,183,0,1,11
25,Male,Houston,47.78,468,1,1,9
31,Male,Miami,98.22,341,1,1,3
19,Female,Chicago,44.9,130,0,1,3
27,Female,New York,46.22,308,1,1,5
29,Female,New York,56.34,253,1,1,7
28,Male,Miami,40.78,86,1,1,0
52,Male,New York,38.41,223,1,2,0
63,Male,Miami,55.18,363,0,1,6
